date        , 日経平均    , TOPIX  , 株式コード, 上場コード, 企業名  , 終値   , 調整済み終値
2017/05/31, 19650.57, 1568.37, 7201 , 011  , 日産自動車 , 1062 , 1062
2017/06/01, 19860.03, 1586.14, 7201 , 011  , 日産自動車 , 1069 , 1069
2017/06/02, 20177.28, 1612.2 , 7201 , 011  , 日産自動車 , 1098 , 1098
2017/06/05, 20170.82, 1609.97, 7201 , 011  , 日産自動車 , 1080 , 1080
2017/06/06, 19979.9 , 1596.44, 7201 , 011  , 日産自動車 , 1068 , 1068
2017/06/07, 19984.62, 1597.09, 7201 , 011  , 日産自動車 , 1074 , 1074
2017/06/08, 19909.26, 1590.41, 7201 , 011  , 日産自動車 , 1076 , 1076
2017/06/09, 20013.26, 1591.66, 7201 , 011  , 日産自動車 , 1077 , 1077
2017/06/12, 19908.58, 1591.55, 7201 , 011  , 日産自動車 , 1077 , 1077
2017/06/13, 19898.75, 1593.51, 7201 , 011  , 日産自動車 , 1075 , 1075
2017/06/14, 19883.52, 1591.77, 7201 , 011  , 日産自動車 , 1081 , 1081
2017/06/15, 19831.82, 1588.09, 7201 , 011  , 日産自動車 , 1079 , 1079
2017/06/16, 19943.26, 1596.04, 7201 , 011  , 日産自動車 , 1082 , 1082
2017/06/19, 20067.75, 1606.07, 7201 , 011  , 日産自動車 , 1072 , 1072
2017/06/20, 20230.41, 1617.25, 7201 , 011  , 日産自動車 , 1072 , 1072
2017/06/21, 20138.79, 1611.56, 7201 , 011  , 日産自動車 , 1068 , 1068
2017/06/22, 20110.51, 1610.38, 7201 , 011  , 日産自動車 , 1070 , 1070
2017/06/23, 20132.67, 1611.34, 7201 , 011  , 日産自動車 , 1079 , 1079
2017/06/26, 20153.35, 1612.21, 7201 , 011  , 日産自動車 , 1081 , 1081
2017/06/27, 20225.09, 1619.02, 7201 , 011  , 日産自動車 , 1085 , 1085
2017/06/28, 20130.41, 1614.37, 7201 , 011  , 日産自動車 , 1101 , 1101
2017/06/29, 20220.3 , 1624.07, 7201 , 011  , 日産自動車 , 1112 , 1112
2017/06/30, 20033.43, 1611.9 , 7201 , 011  , 日産自動車 , 1118 , 1118
2017/07/03, 20055.8 , 1614.41, 7201 , 011  , 日産自動車 , 1117 , 1117
2017/07/04, 20032.35, 1609.7 , 7201 , 011  , 日産自動車 , 1129 , 1129
2017/07/05, 20081.63, 1618.63, 7201 , 011  , 日産自動車 , 1148 , 1148
2017/07/06, 19994.06, 1615.53, 7201 , 011  , 日産自動車 , 1142 , 1142
2017/07/07, 19929.09, 1607.06, 7201 , 011  , 日産自動車 , 1147 , 1147
2017/07/10, 20080.98, 1615.48, 7201 , 011  , 日産自動車 , 1152 , 1152
2017/07/11, 20195.48, 1627.14, 7201 , 011  , 日産自動車 , 1155 , 1155
2017/07/12, 20098.38, 1619.34, 7201 , 011  , 日産自動車 , 1148 , 1148
2017/07/13, 20099.81, 1619.11, 7201 , 011  , 日産自動車 , 1145 , 1145
2017/07/14, 20118.86, 1625.48, 7201 , 011  , 日産自動車 , 1151 , 1151
2017/07/18, 19999.91, 1620.48, 7201 , 011  , 日産自動車 , 1142 , 1142
2017/07/19, 20020.86, 1621.87, 7201 , 011  , 日産自動車 , 1129 , 1129
2017/07/20, 20144.59, 1633.01, 7201 , 011  , 日産自動車 , 1140 , 1140
2017/07/21, 20099.75, 1629.99, 7201 , 011  , 日産自動車 , 1136 , 1136
2017/07/24, 19975.67, 1621.57, 7201 , 011  , 日産自動車 , 1130 , 1130
2017/07/25, 19955.2 , 1617.07, 7201 , 011  , 日産自動車 , 1130 , 1130
2017/07/26, 20050.16, 1620.88, 7201 , 011  , 日産自動車 , 1142 , 1142
2017/07/27, 20079.64, 1626.84, 7201 , 011  , 日産自動車 , 1155 , 1155
2017/07/28, 19959.84, 1621.22, 7201 , 011  , 日産自動車 , 1108 , 1108
2017/07/31, 19925.18, 1618.61, 7201 , 011  , 日産自動車 , 1096 , 1096
2017/08/01, 19985.79, 1628.5 , 7201 , 011  , 日産自動車 , 1098 , 1098
2017/08/02, 20080.04, 1634.38, 7201 , 011  , 日産自動車 , 1094 , 1094
2017/08/03, 20029.26, 1633.82, 7201 , 011  , 日産自動車 , 1091 , 1091
2017/08/04, 19952.33, 1631.45, 7201 , 011  , 日産自動車 , 1086 , 1086
2017/08/07, 20055.89, 1639.27, 7201 , 011  , 日産自動車 , 1091 , 1091
2017/08/08, 19996.01, 1635.32, 7201 , 011  , 日産自動車 , 1091 , 1091
2017/08/09, 19738.71, 1617.9 , 7201 , 011  , 日産自動車 , 1085 , 1085
2017/08/10, 19729.74, 1617.25, 7201 , 011  , 日産自動車 , 1088 , 1088
2017/08/14, 19537.1 , 1599.06, 7201 , 011  , 日産自動車 , 1081 , 1081
2017/08/15, 19753.31, 1616.21, 7201 , 011  , 日産自動車 , 1100 , 1100
2017/08/16, 19729.28, 1616.0 , 7201 , 011  , 日産自動車 , 1109 , 1109
2017/08/17, 19702.63, 1614.82, 7201 , 011  , 日産自動車 , 1104 , 1104
2017/08/18, 19470.41, 1597.36, 7201 , 011  , 日産自動車 , 1099 , 1099
2017/08/21, 19393.13, 1595.19, 7201 , 011  , 日産自動車 , 1095 , 1095
2017/08/22, 19383.84, 1596.12, 7201 , 011  , 日産自動車 , 1092 , 1092
2017/08/23, 19434.64, 1600.05, 7201 , 011  , 日産自動車 , 1090 , 1090
2017/08/24, 19353.77, 1592.2 , 7201 , 011  , 日産自動車 , 1083 , 1083
2017/08/25, 19452.61, 1596.99, 7201 , 011  , 日産自動車 , 1083 , 1083
2017/08/28, 19449.9 , 1600.12, 7201 , 011  , 日産自動車 , 1081 , 1081
2017/08/29, 19362.55, 1597.76, 7201 , 011  , 日産自動車 , 1086 , 1086
2017/08/30, 19506.54, 1607.65, 7201 , 011  , 日産自動車 , 1088 , 1088
2017/08/31, 19646.24, 1617.41, 7201 , 011  , 日産自動車 , 1093 , 1093
2017/09/01, 19691.47, 1619.59, 7201 , 011  , 日産自動車 , 1096 , 1096
2017/09/04, 19508.25, 1603.55, 7201 , 011  , 日産自動車 , 1092 , 1092
2017/09/05, 19385.81, 1590.71, 7201 , 011  , 日産自動車 , 1093 , 1093
2017/09/06, 19357.97, 1592.0 , 7201 , 011  , 日産自動車 , 1086 , 1086
2017/09/07, 19396.52, 1598.24, 7201 , 011  , 日産自動車 , 1093 , 1093
2017/09/08, 19274.82, 1593.54, 7201 , 011  , 日産自動車 , 1090 , 1090
2017/09/11, 19545.77, 1612.26, 7201 , 011  , 日産自動車 , 1100 , 1100
2017/09/12, 19776.62, 1627.45, 7201 , 011  , 日産自動車 , 1115 , 1115
2017/09/13, 19865.82, 1637.33, 7201 , 011  , 日産自動車 , 1129 , 1129
2017/09/14, 19807.44, 1632.13, 7201 , 011  , 日産自動車 , 1127 , 1127
2017/09/15, 19909.5 , 1638.94, 7201 , 011  , 日産自動車 , 1129 , 1129
2017/09/19, 20299.38, 1667.88, 7201 , 011  , 日産自動車 , 1153 , 1153
2017/09/20, 20310.46, 1667.92, 7201 , 011  , 日産自動車 , 1154 , 1154
2017/09/21, 20347.48, 1668.74, 7201 , 011  , 日産自動車 , 1158 , 1158
2017/09/22, 20296.45, 1664.61, 7201 , 011  , 日産自動車 , 1152 , 1152
2017/09/25, 20397.58, 1672.82, 7201 , 011  , 日産自動車 , 1156 , 1156
2017/09/26, 20330.19, 1672.74, 7201 , 011  , 日産自動車 , 1159 , 1159
2017/09/27, 20267.05, 1664.43, 7201 , 011  , 日産自動車 , 1129 , 1129
2017/09/28, 20363.11, 1676.17, 7201 , 011  , 日産自動車 , 1116 , 1116
2017/09/29, 20356.28, 1674.75, 7201 , 011  , 日産自動車 , 1115 , 1115
2017/10/02, 20400.78, 1673.62, 7201 , 011  , 日産自動車 , 1085 , 1085
2017/10/03, 20614.07, 1684.46, 7201 , 011  , 日産自動車 , 1103 , 1103
2017/10/04, 20626.66, 1684.56, 7201 , 011  , 日産自動車 , 1090 , 1090
2017/10/05, 20628.56, 1682.49, 7201 , 011  , 日産自動車 , 1086 , 1086
2017/10/06, 20690.71, 1687.16, 7201 , 011  , 日産自動車 , 1092 , 1092
2017/10/10, 20823.51, 1695.14, 7201 , 011  , 日産自動車 , 1089 , 1089
2017/10/11, 20881.27, 1696.81, 7201 , 011  , 日産自動車 , 1086 , 1086
2017/10/12, 20954.72, 1700.13, 7201 , 011  , 日産自動車 , 1090 , 1090
2017/10/13, 21155.18, 1708.62, 7201 , 011  , 日産自動車 , 1085 , 1085
2017/10/16, 21255.56, 1719.18, 7201 , 011  , 日産自動車 , 1083 , 1083
2017/10/17, 21336.12, 1723.37, 7201 , 011  , 日産自動車 , 1086 , 1086
2017/10/18, 21363.05, 1724.64, 7201 , 011  , 日産自動車 , 1087 , 1087
2017/10/19, 21448.52, 1730.04, 7201 , 011  , 日産自動車 , 1096 , 1096
2017/10/20, 21457.64, 1730.64, 7201 , 011  , 日産自動車 , 1079 , 1079
2017/10/23, 21696.65, 1745.25, 7201 , 011  , 日産自動車 , 1097 , 1097
2017/10/24, 21805.17, 1756.92, 7201 , 011  , 日産自動車 , 1093 , 1093
2017/10/25, 21707.62, 1751.43, 7201 , 011  , 日産自動車 , 1090 , 1090
2017/10/26, 21739.78, 1753.9 , 7201 , 011  , 日産自動車 , 1100 , 1100
2017/10/27, 22008.45, 1771.05, 7201 , 011  , 日産自動車 , 1102 , 1102
2017/10/30, 22011.67, 1770.84, 7201 , 011  , 日産自動車 , 1108 , 1108
2017/10/31, 22011.61, 1765.96, 7201 , 011  , 日産自動車 , 1099 , 1099
2017/11/01, 22420.08, 1786.71, 7201 , 011  , 日産自動車 , 1109 , 1109
2017/11/02, 22539.12, 1794.08, 7201 , 011  , 日産自動車 , 1112 , 1112
2017/11/06, 22548.35, 1792.66, 7201 , 011  , 日産自動車 , 1109 , 1109
2017/11/07, 22937.6 , 1813.29, 7201 , 011  , 日産自動車 , 1111 , 1111
2017/11/08, 22913.82, 1817.6 , 7201 , 011  , 日産自動車 , 1119 , 1119
2017/11/09, 22868.71, 1813.11, 7201 , 011  , 日産自動車 , 1096 , 1096
2017/11/10, 22681.42, 1800.44, 7201 , 011  , 日産自動車 , 1093 , 1093
2017/11/13, 22380.99, 1783.49, 7201 , 011  , 日産自動車 , 1083 , 1083
2017/11/14, 22380.01, 1778.87, 7201 , 011  , 日産自動車 , 1086 , 1086
2017/11/15, 22028.32, 1744.01, 7201 , 011  , 日産自動車 , 1072 , 1072
2017/11/16, 22351.12, 1761.71, 7201 , 011  , 日産自動車 , 1065 , 1065
2017/11/17, 22396.8 , 1763.76, 7201 , 011  , 日産自動車 , 1070 , 1070
2017/11/20, 22261.76, 1759.65, 7201 , 011  , 日産自動車 , 1068 , 1068
2017/11/21, 22416.48, 1771.13, 7201 , 011  , 日産自動車 , 1072 , 1072
2017/11/22, 22523.15, 1777.08, 7201 , 011  , 日産自動車 , 1071 , 1071
2017/11/24, 22550.85, 1780.56, 7201 , 011  , 日産自動車 , 1078 , 1078
2017/11/27, 22495.99, 1776.73, 7201 , 011  , 日産自動車 , 1077 , 1077
2017/11/28, 22486.24, 1772.07, 7201 , 011  , 日産自動車 , 1076 , 1076
2017/11/29, 22597.2 , 1786.15, 7201 , 011  , 日産自動車 , 1084 , 1084
2017/11/30, 22724.96, 1792.08, 7201 , 011  , 日産自動車 , 1088 , 1088
2017/12/01, 22819.03, 1796.53, 7201 , 011  , 日産自動車 , 1089 , 1089
2017/12/04, 22707.16, 1786.87, 7201 , 011  , 日産自動車 , 1091 , 1091
2017/12/05, 22622.38, 1790.97, 7201 , 011  , 日産自動車 , 1091 , 1091
2017/12/06, 22177.04, 1765.42, 7201 , 011  , 日産自動車 , 1084 , 1084
2017/12/07, 22498.03, 1786.25, 7201 , 011  , 日産自動車 , 1079 , 1079
2017/12/08, 22811.08, 1803.73, 7201 , 011  , 日産自動車 , 1086 , 1086
2017/12/11, 22938.73, 1813.34, 7201 , 011  , 日産自動車 , 1094 , 1094
2017/12/12, 22866.17, 1815.08, 7201 , 011  , 日産自動車 , 1101 , 1101
2017/12/13, 22758.07, 1810.84, 7201 , 011  , 日産自動車 , 1105 , 1105
2017/12/14, 22694.45, 1808.14, 7201 , 011  , 日産自動車 , 1100 , 1100
2017/12/15, 22553.22, 1793.47, 7201 , 011  , 日産自動車 , 1097 , 1097
2017/12/18, 22901.77, 1817.9 , 7201 , 011  , 日産自動車 , 1102 , 1102
2017/12/19, 22868.0 , 1815.18, 7201 , 011  , 日産自動車 , 1108 , 1108
2017/12/20, 22891.72, 1821.16, 7201 , 011  , 日産自動車 , 1112 , 1112
2017/12/21, 22866.1 , 1822.61, 7201 , 011  , 日産自動車 , 1117 , 1117
2017/12/22, 22902.76, 1829.08, 7201 , 011  , 日産自動車 , 1121 , 1121
2017/12/25, 22939.18, 1831.93, 7201 , 011  , 日産自動車 , 1128 , 1128
2017/12/26, 22892.69, 1827.01, 7201 , 011  , 日産自動車 , 1128 , 1128
2017/12/27, 22911.21, 1829.79, 7201 , 011  , 日産自動車 , 1127 , 1127
2017/12/28, 22783.98, 1819.03, 7201 , 011  , 日産自動車 , 1125 , 1125
2017/12/29, 22764.94, 1817.56, 7201 , 011  , 日産自動車 , 1124 , 1124
2018/01/04, 23506.33, 1863.82, 7201 , 011  , 日産自動車 , 1134 , 1134
2018/01/05, 23714.53, 1880.34, 7201 , 011  , 日産自動車 , 1149 , 1149
2018/01/09, 23849.99, 1889.29, 7201 , 011  , 日産自動車 , 1157 , 1157
2018/01/10, 23788.2 , 1892.11, 7201 , 011  , 日産自動車 , 1157 , 1157
2018/01/11, 23710.43, 1888.09, 7201 , 011  , 日産自動車 , 1158 , 1158
2018/01/12, 23653.82, 1876.24, 7201 , 011  , 日産自動車 , 1149 , 1149
2018/01/15, 23714.88, 1883.9 , 7201 , 011  , 日産自動車 , 1150 , 1150
2018/01/16, 23951.81, 1894.25, 7201 , 011  , 日産自動車 , 1155 , 1155
2018/01/17, 23868.34, 1890.82, 7201 , 011  , 日産自動車 , 1150 , 1150
2018/01/18, 23763.37, 1876.86, 7201 , 011  , 日産自動車 , 1146 , 1146
2018/01/19, 23808.06, 1889.74, 7201 , 011  , 日産自動車 , 1154 , 1154
2018/01/22, 23816.33, 1891.92, 7201 , 011  , 日産自動車 , 1163 , 1163
2018/01/23, 24124.15, 1911.07, 7201 , 011  , 日産自動車 , 1176 , 1176
2018/01/24, 23940.78, 1901.23, 7201 , 011  , 日産自動車 , 1173 , 1173
2018/01/25, 23669.49, 1884.56, 7201 , 011  , 日産自動車 , 1169 , 1169
2018/01/26, 23631.88, 1879.39, 7201 , 011  , 日産自動車 , 1182 , 1182
2018/01/29, 23629.34, 1880.45, 7201 , 011  , 日産自動車 , 1194 , 1194
2018/01/30, 23291.97, 1858.13, 7201 , 011  , 日産自動車 , 1176 , 1176
2018/01/31, 23098.29, 1836.71, 7201 , 011  , 日産自動車 , 1164 , 1164
2018/02/01, 23486.11, 1870.44, 7201 , 011  , 日産自動車 , 1171 , 1171
2018/02/02, 23274.53, 1864.2 , 7201 , 011  , 日産自動車 , 1173 , 1173
2018/02/05, 22682.08, 1823.74, 7201 , 011  , 日産自動車 , 1170 , 1170
2018/02/06, 21610.24, 1743.41, 7201 , 011  , 日産自動車 , 1151 , 1151
2018/02/07, 21645.37, 1749.91, 7201 , 011  , 日産自動車 , 1152 , 1152
2018/02/08, 21890.86, 1765.69, 7201 , 011  , 日産自動車 , 1164 , 1164
2018/02/09, 21382.62, 1731.97, 7201 , 011  , 日産自動車 , 1128 , 1128
2018/02/13, 21244.68, 1716.78, 7201 , 011  , 日産自動車 , 1118 , 1118
2018/02/14, 21154.17, 1702.72, 7201 , 011  , 日産自動車 , 1111 , 1111
2018/02/15, 21464.98, 1719.27, 7201 , 011  , 日産自動車 , 1113 , 1113
2018/02/16, 21720.25, 1737.37, 7201 , 011  , 日産自動車 , 1116 , 1116
2018/02/19, 22149.21, 1775.15, 7201 , 011  , 日産自動車 , 1127 , 1127
2018/02/20, 21925.1 , 1762.45, 7201 , 011  , 日産自動車 , 1117 , 1117
2018/02/21, 21970.81, 1761.61, 7201 , 011  , 日産自動車 , 1122 , 1122
2018/02/22, 21736.44, 1746.17, 7201 , 011  , 日産自動車 , 1112 , 1112
2018/02/23, 21892.78, 1760.53, 7201 , 011  , 日産自動車 , 1120 , 1120
2018/02/26, 22153.63, 1774.81, 7201 , 011  , 日産自動車 , 1129 , 1129
2018/02/27, 22389.86, 1790.34, 7201 , 011  , 日産自動車 , 1133 , 1133
2018/02/28, 22068.24, 1768.24, 7201 , 011  , 日産自動車 , 1125 , 1125
2018/03/01, 21724.47, 1740.2 , 7201 , 011  , 日産自動車 , 1121 , 1121
2018/03/02, 21181.64, 1708.34, 7201 , 011  , 日産自動車 , 1105 , 1105
2018/03/05, 21042.09, 1694.79, 7201 , 011  , 日産自動車 , 1107 , 1107
2018/03/06, 21417.76, 1716.3 , 7201 , 011  , 日産自動車 , 1113 , 1113
2018/03/07, 21252.72, 1703.96, 7201 , 011  , 日産自動車 , 1105 , 1105
2018/03/08, 21368.07, 1709.95, 7201 , 011  , 日産自動車 , 1114 , 1114
2018/03/09, 21469.2 , 1715.48, 7201 , 011  , 日産自動車 , 1112 , 1112
2018/03/12, 21824.03, 1741.3 , 7201 , 011  , 日産自動車 , 1131 , 1131
2018/03/13, 21968.1 , 1751.03, 7201 , 011  , 日産自動車 , 1130 , 1130
2018/03/14, 21777.29, 1743.21, 7201 , 011  , 日産自動車 , 1126 , 1126
2018/03/15, 21803.95, 1743.6 , 7201 , 011  , 日産自動車 , 1122 , 1122
2018/03/16, 21676.51, 1736.63, 7201 , 011  , 日産自動車 , 1124 , 1124
2018/03/19, 21480.9 , 1719.97, 7201 , 011  , 日産自動車 , 1113 , 1113
2018/03/20, 21380.97, 1716.29, 7201 , 011  , 日産自動車 , 1120 , 1120
2018/03/22, 21591.99, 1727.39, 7201 , 011  , 日産自動車 , 1116 , 1116
2018/03/23, 20617.86, 1664.94, 7201 , 011  , 日産自動車 , 1105 , 1105
2018/03/26, 20766.1 , 1671.32, 7201 , 011  , 日産自動車 , 1105 , 1105
2018/03/27, 21317.32, 1717.13, 7201 , 011  , 日産自動車 , 1130 , 1130
2018/03/28, 21031.31, 1699.56, 7201 , 011  , 日産自動車 , 1100 , 1100
2018/03/29, 21159.08, 1704.0 , 7201 , 011  , 日産自動車 , 1095 , 1095
2018/03/30, 21454.3 , 1716.3 , 7201 , 011  , 日産自動車 , 1104 , 1104
2018/04/02, 21388.58, 1708.78, 7201 , 011  , 日産自動車 , 1104 , 1104
2018/04/03, 21292.29, 1703.8 , 7201 , 011  , 日産自動車 , 1098 , 1098
2018/04/04, 21319.55, 1706.13, 7201 , 011  , 日産自動車 , 1109 , 1109
2018/04/05, 21645.42, 1724.61, 7201 , 011  , 日産自動車 , 1109 , 1109
2018/04/06, 21567.52, 1719.3 , 7201 , 011  , 日産自動車 , 1116 , 1116
2018/04/09, 21678.26, 1725.88, 7201 , 011  , 日産自動車 , 1118 , 1118
2018/04/10, 21794.32, 1731.94, 7201 , 011  , 日産自動車 , 1126 , 1126
2018/04/11, 21687.1 , 1725.3 , 7201 , 011  , 日産自動車 , 1122 , 1122
2018/04/12, 21660.28, 1718.52, 7201 , 011  , 日産自動車 , 1122 , 1122
2018/04/13, 21778.74, 1729.36, 7201 , 011  , 日産自動車 , 1125 , 1125
2018/04/16, 21835.53, 1736.22, 7201 , 011  , 日産自動車 , 1129 , 1129
2018/04/17, 21847.59, 1729.98, 7201 , 011  , 日産自動車 , 1129 , 1129
2018/04/18, 22158.2 , 1749.67, 7201 , 011  , 日産自動車 , 1134 , 1134
2018/04/19, 22191.18, 1750.18, 7201 , 011  , 日産自動車 , 1136 , 1136
2018/04/20, 22162.24, 1751.13, 7201 , 011  , 日産自動車 , 1135 , 1135
2018/04/23, 22088.04, 1750.79, 7201 , 011  , 日産自動車 , 1135 , 1135
2018/04/24, 22278.12, 1769.75, 7201 , 011  , 日産自動車 , 1148 , 1148
2018/04/25, 22215.32, 1767.73, 7201 , 011  , 日産自動車 , 1153 , 1153
2018/04/26, 22319.61, 1772.13, 7201 , 011  , 日産自動車 , 1155 , 1155
2018/04/27, 22467.87, 1777.23, 7201 , 011  , 日産自動車 , 1152 , 1152
2018/05/01, 22508.03, 1774.18, 7201 , 011  , 日産自動車 , 1152 , 1152
2018/05/02, 22472.78, 1771.52, 7201 , 011  , 日産自動車 , 1128 , 1128
2018/05/07, 22467.16, 1773.18, 7201 , 011  , 日産自動車 , 1127 , 1127
2018/05/08, 22508.69, 1779.82, 7201 , 011  , 日産自動車 , 1113 , 1113
2018/05/09, 22408.88, 1772.91, 7201 , 011  , 日産自動車 , 1099 , 1099
2018/05/10, 22497.18, 1777.62, 7201 , 011  , 日産自動車 , 1111 , 1111
2018/05/11, 22758.48, 1794.96, 7201 , 011  , 日産自動車 , 1111 , 1111
2018/05/14, 22865.86, 1805.92, 7201 , 011  , 日産自動車 , 1116 , 1116
2018/05/15, 22818.02, 1805.15, 7201 , 011  , 日産自動車 , 1126 , 1126
2018/05/16, 22717.23, 1800.35, 7201 , 011  , 日産自動車 , 1134 , 1134
2018/05/17, 22838.37, 1808.37, 7201 , 011  , 日産自動車 , 1137 , 1137
2018/05/18, 22930.36, 1815.25, 7201 , 011  , 日産自動車 , 1146 , 1146
2018/05/21, 23002.37, 1813.75, 7201 , 011  , 日産自動車 , 1144 , 1144
2018/05/22, 22960.34, 1809.57, 7201 , 011  , 日産自動車 , 1144 , 1144
2018/05/23, 22689.74, 1797.31, 7201 , 011  , 日産自動車 , 1139 , 1139
2018/05/24, 22437.01, 1775.65, 7201 , 011  , 日産自動車 , 1119 , 1119
2018/05/25, 22450.79, 1771.7 , 7201 , 011  , 日産自動車 , 1116 , 1116
2018/05/28, 22481.09, 1770.42, 7201 , 011  , 日産自動車 , 1108 , 1108
2018/05/29, 22358.43, 1761.85, 7201 , 011  , 日産自動車 , 1109 , 1109
2018/05/30, 22018.52, 1736.13, 7201 , 011  , 日産自動車 , 1085 , 1085
2018/05/31, 22201.82, 1747.45, 7201 , 011  , 日産自動車 , 1081 , 1081
2018/06/01, 22171.35, 1749.17, 7201 , 011  , 日産自動車 , 1077 , 1077
2018/06/04, 22475.94, 1774.69, 7201 , 011  , 日産自動車 , 1099 , 1099
2018/06/05, 22539.54, 1774.96, 7201 , 011  , 日産自動車 , 1086 , 1086
2018/06/06, 22625.73, 1777.59, 7201 , 011  , 日産自動車 , 1092 , 1092
2018/06/07, 22823.26, 1789.01, 7201 , 011  , 日産自動車 , 1103 , 1103
2018/06/08, 22694.5 , 1781.44, 7201 , 011  , 日産自動車 , 1094 , 1094
2018/06/11, 22804.04, 1786.84, 7201 , 011  , 日産自動車 , 1100 , 1100
2018/06/12, 22878.35, 1792.82, 7201 , 011  , 日産自動車 , 1101 , 1101
2018/06/13, 22966.38, 1800.37, 7201 , 011  , 日産自動車 , 1105 , 1105
2018/06/14, 22738.61, 1783.89, 7201 , 011  , 日産自動車 , 1090 , 1090
2018/06/15, 22851.75, 1789.04, 7201 , 011  , 日産自動車 , 1091 , 1091
2018/06/18, 22680.33, 1771.43, 7201 , 011  , 日産自動車 , 1083 , 1083
2018/06/19, 22278.48, 1743.92, 7201 , 011  , 日産自動車 , 1076 , 1076
2018/06/20, 22555.43, 1752.75, 7201 , 011  , 日産自動車 , 1081 , 1081
2018/06/21, 22693.04, 1750.63, 7201 , 011  , 日産自動車 , 1079 , 1079
2018/06/22, 22516.83, 1744.83, 7201 , 011  , 日産自動車 , 1079 , 1079
2018/06/25, 22338.15, 1728.27, 7201 , 011  , 日産自動車 , 1068 , 1068
2018/06/26, 22342.0 , 1731.07, 7201 , 011  , 日産自動車 , 1071 , 1071
2018/06/27, 22271.77, 1731.45, 7201 , 011  , 日産自動車 , 1072 , 1072
2018/06/28, 22270.39, 1727.0 , 7201 , 011  , 日産自動車 , 1075 , 1075
2018/06/29, 22304.51, 1730.89, 7201 , 011  , 日産自動車 , 1078 , 1078
2018/07/02, 21811.93, 1695.29, 7201 , 011  , 日産自動車 , 1053 , 1053
2018/07/03, 21785.54, 1692.8 , 7201 , 011  , 日産自動車 , 1043 , 1043
2018/07/04, 21717.04, 1693.25, 7201 , 011  , 日産自動車 , 1046 , 1046
2018/07/05, 21546.99, 1676.2 , 7201 , 011  , 日産自動車 , 1042 , 1042
2018/07/06, 21788.14, 1691.54, 7201 , 011  , 日産自動車 , 1052 , 1052
2018/07/09, 22052.18, 1711.79, 7201 , 011  , 日産自動車 , 1004 , 1004
2018/07/10, 22196.89, 1716.13, 7201 , 011  , 日産自動車 , 1042 , 1042
2018/07/11, 21932.21, 1701.88, 7201 , 011  , 日産自動車 , 1020 , 1020
2018/07/12, 22187.96, 1709.68, 7201 , 011  , 日産自動車 , 1022 , 1022
2018/07/13, 22597.35, 1730.07, 7201 , 011  , 日産自動車 , 1029 , 1029
2018/07/17, 22697.36, 1745.05, 7201 , 011  , 日産自動車 , 1037 , 1037
2018/07/18, 22794.19, 1751.21, 7201 , 011  , 日産自動車 , 1039 , 1039
2018/07/19, 22764.68, 1749.59, 7201 , 011  , 日産自動車 , 1040 , 1040
2018/07/20, 22697.88, 1744.98, 7201 , 011  , 日産自動車 , 1035 , 1035
2018/07/23, 22396.99, 1738.7 , 7201 , 011  , 日産自動車 , 1028 , 1028
2018/07/24, 22510.48, 1746.86, 7201 , 011  , 日産自動車 , 1032 , 1032
2018/07/25, 22614.25, 1753.48, 7201 , 011  , 日産自動車 , 1035 , 1035
2018/07/26, 22586.87, 1765.78, 7201 , 011  , 日産自動車 , 1039 , 1039
2018/07/27, 22712.75, 1775.76, 7201 , 011  , 日産自動車 , 1037 , 1037
2018/07/30, 22544.84, 1768.15, 7201 , 011  , 日産自動車 , 1055 , 1055
2018/07/31, 22553.72, 1753.29, 7201 , 011  , 日産自動車 , 1056 , 1056
2018/08/01, 22746.7 , 1769.76, 7201 , 011  , 日産自動車 , 1064 , 1064
2018/08/02, 22512.53, 1752.09, 7201 , 011  , 日産自動車 , 1047 , 1047
2018/08/03, 22525.18, 1742.58, 7201 , 011  , 日産自動車 , 1043 , 1043
2018/08/06, 22507.32, 1732.9 , 7201 , 011  , 日産自動車 , 1049 , 1049
2018/08/07, 22662.74, 1746.05, 7201 , 011  , 日産自動車 , 1055 , 1055
2018/08/08, 22644.31, 1744.71, 7201 , 011  , 日産自動車 , 1054 , 1054
2018/08/09, 22598.39, 1740.16, 7201 , 011  , 日産自動車 , 1046 , 1046
2018/08/10, 22298.08, 1720.16, 7201 , 011  , 日産自動車 , 1042 , 1042
2018/08/13, 21857.43, 1683.5 , 7201 , 011  , 日産自動車 , 1030 , 1030
2018/08/14, 22356.08, 1710.95, 7201 , 011  , 日産自動車 , 1038 , 1038
2018/08/15, 22204.22, 1698.03, 7201 , 011  , 日産自動車 , 1034 , 1034
2018/08/16, 22192.04, 1687.15, 7201 , 011  , 日産自動車 , 1040 , 1040
2018/08/17, 22270.38, 1697.53, 7201 , 011  , 日産自動車 , 1038 , 1038
2018/08/20, 22199.0 , 1692.15, 7201 , 011  , 日産自動車 , 1040 , 1040
2018/08/21, 22219.73, 1685.42, 7201 , 011  , 日産自動車 , 1043 , 1043
2018/08/22, 22362.55, 1698.37, 7201 , 011  , 日産自動車 , 1057 , 1057
2018/08/23, 22410.82, 1698.22, 7201 , 011  , 日産自動車 , 1036 , 1036
2018/08/24, 22601.77, 1709.2 , 7201 , 011  , 日産自動車 , 1032 , 1032
2018/08/27, 22799.64, 1728.95, 7201 , 011  , 日産自動車 , 1039 , 1039
